CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
CUST000358,0,45,Phone,1,84.0,COD,Female,6.553031779000272,1,Grocery,4,Married,1,1,-1.1258993862972062,7,10.0,1,294.4051350781116
CUST000359,1,20,Phone,1,51.5,Debit Card,Male,1.9643045221736903,3,Electronics,4,Married,4,0,37.377390194632135,3,18.0,14,44.611084028619295
CUST000360,0,35,Tablet,3,51.5,UPI,Female,3.090064641836659,3,Electronics,1,Single,2,0,49.95452103305401,3,7.0,29,246.50720972273538
CUST000361,0,53,Phone,1,8.0,Wallet,Male,3.01707840702382,2,Fashion,5,Single,3,0,-5.199811940076218,4,7.0,16,87.39335752257898
CUST000362,0,56,Computer,3,28.0,UPI,Female,7.838941012918554,1,Mobile,2,Divorced,1,0,-1.4380481171651098,0,10.0,20,493.5500429620583
CUST000363,0,0,Phone,2,38.0,Credit Card,Male,6.924029178109452,1,Grocery,4,Single,1,0,26.4001851344266,0,4.0,15,280.5751062175872
CUST000364,0,62,Phone,1,34.0,Wallet,Male,5.7587739619269485,3,Mobile,2,Single,3,0,47.58140442204349,1,1.0,1,343.71843047043365
CUST000365,1,53,Tablet,3,86.0,Debit Card,Male,5.952925712115426,3,Others,1,Single,4,0,44.10700437335207,7,13.0,17,162.7091403413039
CUST000366,0,54,Phone,2,23.0,COD,Female,4.715545958019283,3,Mobile,5,Divorced,5,0,15.201286404590945,6,18.0,24,47.36945738967208
CUST000367,1,39,Phone,2,35.0,UPI,Male,7.603180003313893,1,Mobile,1,Married,4,0,35.65771977687073,9,9.0,13,487.9354313917683
CUST000368,1,14,Phone,1,64.0,Credit Card,Male,4.221940646617711,2,Electronics,2,Single,2,0,-10.497790283006927,8,9.0,27,143.1295176915916
CUST000369,0,20,Computer,1,64.0,Debit Card,Male,3.353882824024209,2,Grocery,5,Divorced,5,0,48.420672894280855,4,9.0,15,211.9040925867871
CUST000370,0,46,Phone,2,23.0,Debit Card,Male,1.7227650269869326,1,Mobile,5,Divorced,4,0,47.50472638251905,1,10.0,16,324.9319608512875
CUST000371,0,72,Tablet,2,53.0,Debit Card,Male,6.396542391957935,4,Electronics,1,Divorced,3,0,-8.538972948458031,6,2.0,16,12.348648843055642
CUST000372,0,52,Computer,2,67.0,Debit Card,Male,6.008329490566936,2,Fashion,4,Married,2,0,0.9596187362174646,7,6.0,2,405.1295652586435
CUST000373,0,8,Computer,3,87.0,Wallet,Female,3.3826627889310115,3,Electronics,2,Single,2,0,-12.989150174526316,6,15.0,17,268.28909501431013
CUST000374,0,51,Tablet,2,26.0,Debit Card,Female,0.6889506046942202,4,Electronics,3,Divorced,2,0,-0.9797680771274209,6,10.0,11,139.10859353441109
CUST000375,0,56,Phone,1,28.0,UPI,Male,6.792479957885081,4,Electronics,3,Married,5,0,37.11690525906447,4,11.0,8,246.50720972273538
CUST000376,0,25,Phone,2,80.0,Credit Card,Female,0.5856348759055523,2,Mobile,1,Divorced,1,0,6.4820925015681645,1,6.0,20,246.50720972273538
CUST000377,1,40,Computer,3,34.0,Wallet,Female,5.777748347217882,4,Mobile,2,Divorced,5,0,-13.812212299726914,5,3.0,3,447.51692942671843
CUST000378,0,34,Phone,3,62.0,Debit Card,Male,7.776928322945428,4,Fashion,2,Divorced,4,0,3.9557867345233184,3,10.0,29,343.0121119679455
CUST000379,1,62,Phone,2,35.0,COD,Male,3.782459961111526,2,Others,1,Divorced,1,0,48.6968333968896,9,15.0,12,246.50720972273538
CUST000380,0,24,Tablet,1,68.0,COD,Male,2.2623005374696454,2,Others,2,Divorced,4,0,24.077851668144206,1,13.0,20,32.80038247251477
CUST000381,0,37,Phone,1,23.0,Credit Card,Female,5.786532575325363,4,Others,4,Married,1,0,9.131266248431043,8,10.0,16,345.30765619331817
CUST000382,0,1,Phone,2,52.0,COD,Male,6.6284610651168885,3,Fashion,1,Single,5,0,-8.3423040551911,6,6.0,14,286.2038629838826
CUST000383,0,6,Computer,3,49.0,COD,Female,4.598227370583855,1,Others,4,Single,2,0,49.032375809858635,5,15.0,16,202.2597622291175
CUST000384,1,33,Tablet,2,51.5,Wallet,Male,7.7527645644210965,4,Others,2,Single,3,0,37.459430648419016,4,18.0,27,181.8057245950319
CUST000385,1,16,Phone,3,59.0,Wallet,Female,0.8875154124347082,4,Electronics,1,Single,2,1,-0.2965888284356417,2,18.0,21,108.40713796455415
CUST000386,1,42,Phone,3,59.0,Wallet,Male,4.3019032847137595,3,Mobile,2,Married,5,0,-15.095191299516738,9,7.0,17,334.8056282687588
CUST000387,0,58,Computer,1,22.0,COD,Male,5.888404604919126,4,Mobile,1,Married,1,0,-16.03621098357094,9,15.0,11,485.33401389693523
CUST000388,0,50,Computer,2,67.0,COD,Female,6.969803533618842,4,Electronics,2,Married,2,0,-11.573529534612632,3,18.0,17,87.85762291841293
CUST000389,1,53,Phone,1,96.0,COD,Female,1.8444170893084253,1,Electronics,4,Divorced,5,1,20.653800853009514,2,18.0,19,298.5583100077517
CUST000390,1,23,Tablet,1,51.0,UPI,Female,6.5000261132276105,1,Electronics,4,Divorced,4,0,45.01343948438446,7,9.0,22,212.09252787298811
CUST000391,1,24,Tablet,3,79.0,Debit Card,Female,4.645303067889089,1,Mobile,2,Divorced,3,0,14.772039960418915,2,2.0,1,223.34436087233246
CUST000392,0,70,Computer,2,61.0,Wallet,Female,3.474152614924724,2,Others,1,Single,2,0,39.0061837719338,6,8.0,27,127.0736400639072
CUST000393,0,51,Phone,2,51.5,COD,Female,1.4878627143432017,2,Electronics,3,Divorced,1,0,11.212063390186547,6,2.0,12,412.56743783070954
CUST000394,1,69,Tablet,1,51.5,Credit Card,Male,6.989718191816843,1,Fashion,4,Single,4,0,29.600848203747766,6,11.0,15,242.62780207362056
CUST000395,0,32,Computer,1,21.0,Credit Card,Female,4.3019032847137595,1,Electronics,4,Divorced,5,1,31.23109161005506,6,7.0,18,246.50720972273538
CUST000396,1,48,Phone,1,74.0,Debit Card,Male,2.823408944068244,2,Grocery,3,Single,3,0,-7.822540586766294,1,6.0,28,152.3804563986629
CUST000397,1,28,Tablet,1,8.0,COD,Male,2.6753414897182766,3,Electronics,2,Divorced,1,0,5.285124128306823,9,10.0,23,90.90423283347488
CUST000398,0,62,Phone,2,24.0,COD,Female,7.035605256431407,4,Mobile,1,Divorced,5,0,24.61115095766167,2,5.0,14,42.95519410141024
CUST000399,1,21,Phone,1,51.0,COD,Male,5.545272456566735,4,Electronics,2,Married,5,0,-15.051237427094367,9,11.0,1,357.05957046245794
CUST000400,1,25,Phone,2,95.0,UPI,Female,6.475110478935292,1,Grocery,5,Divorced,2,0,5.30781314340696,8,1.0,13,98.11714084392781
CUST000401,0,27,Phone,1,19.0,UPI,Female,2.3785092409437425,3,Fashion,4,Divorced,2,0,17.435962639683474,2,10.0,15,345.0376770943989
CUST000402,1,48,Tablet,1,74.0,COD,Male,5.186555747052492,2,Others,5,Married,1,0,49.735714513124705,1,1.0,7,195.18822302347695
CUST000403,0,70,Tablet,1,51.5,Credit Card,Male,4.3019032847137595,1,Electronics,4,Single,5,0,13.217349383570848,8,19.0,15,207.88740049482573
CUST000404,1,48,Phone,2,82.0,Wallet,Female,6.746227825912033,3,Grocery,4,Married,2,0,37.12397299800265,9,2.0,20,234.58874804638586
CUST000405,0,19,Tablet,2,79.0,Credit Card,Female,7.295652953609454,3,Grocery,5,Married,3,0,10.244709954663243,8,4.0,10,183.8542540637716
CUST000406,1,62,Phone,2,13.0,UPI,Male,0.591175786080401,3,Fashion,5,Single,3,1,35.74735058337962,3,12.0,14,50.30998861129504
CUST000407,0,60,Phone,2,94.0,Debit Card,Male,5.555149392940945,2,Mobile,2,Divorced,5,0,21.67903611340759,8,18.0,6,154.8159050014229
CUST000408,0,48,Phone,2,20.0,COD,Male,0.8887684933979676,2,Electronics,5,Single,2,0,42.06168090516788,2,1.0,14,331.86718034696923
CUST000409,1,70,Phone,1,73.0,UPI,Male,4.616439988080169,4,Grocery,2,Divorced,1,0,8.765978664507692,6,1.0,24,332.8922007344355
CUST000410,0,0,Tablet,1,65.0,UPI,Female,2.6572454678275865,4,Fashion,2,Divorced,1,0,22.301309387503522,6,14.0,25,143.11215361999717
CUST000411,0,12,Phone,3,14.0,Wallet,Female,2.800824496416059,3,Others,2,Single,1,0,24.101307643317917,7,4.0,22,230.051313278844
CUST000412,1,50,Tablet,2,54.0,COD,Female,4.3019032847137595,3,Grocery,4,Married,3,0,9.216805926033132,9,5.0,12,96.72361400596874
CUST000413,1,55,Phone,1,7.0,Wallet,Female,5.159693367872076,2,Fashion,4,Single,2,0,-9.898156941876294,3,11.0,11,105.18604076491789
CUST000414,0,61,Phone,3,81.0,COD,Male,3.005374742515769,4,Mobile,5,Divorced,2,0,-13.450841516136512,2,13.0,29,11.523544203303704
CUST000415,0,31,Computer,3,98.0,Wallet,Male,5.995242879427103,3,Mobile,4,Single,3,0,-18.83299145802568,2,16.0,25,448.3732749538723
CUST000416,0,29,Phone,1,74.0,Credit Card,Female,3.5339553918040227,4,Grocery,5,Single,1,1,41.14739849716502,4,13.0,20,105.3533325374531
CUST000417,0,28,Computer,2,85.0,Debit Card,Female,4.3019032847137595,4,Grocery,4,Divorced,1,0,-3.446756143291381,0,2.0,22,113.76693846823166
CUST000418,0,48,Tablet,2,55.0,Debit Card,Female,6.378198818630804,3,Electronics,1,Married,5,0,-5.194527550276236,9,16.0,24,246.50720972273538
CUST000419,0,44,Tablet,2,23.0,COD,Female,2.643187434445295,2,Fashion,1,Single,4,0,31.522478029824583,2,6.0,25,63.7040358477145
CUST000420,1,29,Phone,2,46.0,COD,Female,3.7457515969944697,3,Grocery,5,Divorced,2,0,2.4011279161174244,5,14.0,19,319.6314415906814
CUST000421,1,15,Tablet,1,39.0,UPI,Female,5.640829124164261,3,Electronics,4,Divorced,2,0,15.423128468828558,2,1.0,2,37.57147658879328
CUST000422,1,39,Computer,2,50.0,UPI,Female,2.99342117861534,4,Electronics,4,Single,2,0,-8.62422542917806,4,17.0,22,67.10121316317513
CUST000423,0,18,Phone,2,30.0,COD,Female,0.9243924211003671,3,Grocery,2,Married,4,1,47.18220050233785,8,11.0,20,322.3783632950464
CUST000424,0,17,Phone,3,73.0,Wallet,Female,3.304407852596102,2,Mobile,3,Single,5,0,39.610698001206615,1,19.0,1,169.83031024072136
CUST000425,0,0,Phone,2,97.0,COD,Male,7.583364370207276,3,Fashion,5,Married,4,0,40.46527360755023,1,3.0,8,246.50720972273538
CUST000426,0,46,Phone,1,68.0,Credit Card,Female,5.3130079797391865,2,Fashion,3,Married,1,0,8.474162400040363,5,11.0,25,278.712372335071
CUST000427,0,65,Tablet,2,41.0,Wallet,Male,5.536093615004052,2,Mobile,3,Married,1,0,33.3652849595021,5,5.0,14,128.01058653075654
CUST000428,1,37,Computer,1,88.0,Wallet,Male,5.242116152282299,4,Grocery,5,Married,2,0,-9.92866912271539,7,17.0,9,325.413975244664
CUST000429,0,50,Tablet,2,53.0,COD,Female,1.992441042195776,1,Fashion,4,Single,3,1,-19.39666981857538,1,7.0,2,58.13684014644033
CUST000430,0,62,Tablet,2,25.0,COD,Female,3.637503980767101,1,Grocery,5,Divorced,2,0,-18.60189471953803,8,10.0,25,268.2051915400152
CUST000431,0,3,Tablet,1,51.5,UPI,Male,6.132048487724887,4,Grocery,3,Divorced,3,0,21.06212161831923,1,11.0,23,218.57405252251732
CUST000432,1,0,Phone,2,68.0,COD,Male,1.2602967316486935,3,Electronics,4,Divorced,4,0,11.877643367355855,0,10.0,5,133.93679140872038
CUST000433,0,7,Computer,1,51.5,COD,Female,2.5838958206728417,4,Mobile,1,Divorced,1,0,16.261074423596384,9,10.0,23,302.00249886975007
CUST000434,0,28,Computer,1,74.0,COD,Male,2.572393313493902,2,Grocery,5,Divorced,3,0,-19.477580170794642,1,10.0,29,435.66679617014125
CUST000435,0,54,Tablet,2,94.0,UPI,Female,3.740141956958795,1,Others,5,Divorced,4,0,9.5880633760198,6,14.0,25,499.45234988153834
CUST000436,1,2,Phone,2,8.0,Credit Card,Female,7.852765557066388,4,Mobile,4,Single,1,0,30.26477128406026,7,12.0,8,303.8813843717123
CUST000437,0,31,Phone,3,43.0,Credit Card,Female,1.0062691001286646,3,Fashion,1,Married,3,1,10.988559137720511,4,15.0,16,202.3529371645851
CUST000438,1,9,Computer,2,39.0,COD,Male,4.390257457854463,4,Electronics,1,Divorced,2,0,31.255344441855556,5,10.0,22,112.6035501081008
CUST000439,1,33,Phone,1,51.5,UPI,Male,1.8452351150915784,1,Fashion,4,Single,2,0,-3.6886724922215635,0,10.0,16,128.54804469755587
CUST000440,0,54,Phone,2,28.0,Credit Card,Female,7.7800740905730805,4,Fashion,2,Divorced,2,0,36.91994031372078,5,19.0,13,239.72748907488284
CUST000441,0,31,Phone,1,61.0,Wallet,Male,1.3497762854559814,4,Mobile,5,Divorced,4,0,21.190186831741663,7,1.0,20,246.50720972273538
CUST000442,1,49,Phone,3,74.0,Credit Card,Male,3.5270075177119344,1,Fashion,5,Married,2,0,-5.2465830399065645,2,10.0,29,456.9072613124721
CUST000443,0,6,Tablet,2,45.0,Credit Card,Male,6.034137386259546,2,Grocery,3,Married,5,0,-3.4295666902316952,0,10.0,15,184.14773382785478
CUST000444,0,7,Computer,3,58.0,UPI,Male,5.78415821020584,2,Fashion,4,Married,1,0,23.962132519867595,3,17.0,1,186.72229557271774
CUST000445,1,64,Computer,1,51.5,Wallet,Male,3.670464776704492,1,Electronics,3,Divorced,4,0,38.09577152487103,0,7.0,22,191.76725621698847
CUST000446,1,56,Phone,2,64.0,UPI,Male,3.098931259645387,4,Electronics,3,Divorced,2,0,9.093944742040861,7,7.0,3,418.310105183829
CUST000447,1,66,Tablet,2,51.5,COD,Male,3.4820928391465293,1,Others,1,Divorced,1,0,-1.9189699610685444,4,9.0,6,325.39416042345096
CUST000448,1,58,Computer,3,61.0,Debit Card,Female,2.4820719736897945,2,Electronics,5,Married,3,0,40.69081248374203,0,2.0,22,307.0844251594463
CUST000449,0,71,Phone,1,35.0,Credit Card,Male,4.3019032847137595,3,Fashion,3,Single,2,0,26.84878042255844,7,10.0,14,167.07151119193108
CUST000450,0,53,Computer,1,88.0,Debit Card,Male,4.122797731691675,4,Electronics,1,Divorced,1,0,11.365984109815354,8,17.0,4,408.95208841621974
CUST000451,1,66,Phone,3,28.0,UPI,Male,2.514003170507055,2,Mobile,4,Divorced,5,0,14.153013669551129,9,1.0,18,19.181930677850566
CUST000452,0,50,Phone,2,93.0,UPI,Male,2.6559624867293756,4,Electronics,3,Divorced,3,0,-5.7020472444522525,1,9.0,15,435.39858616905656
CUST000453,0,7,Phone,2,40.0,UPI,Male,5.425670476059178,1,Grocery,5,Single,5,0,23.876184104539078,8,10.0,9,256.3749498969648
CUST000454,1,33,Computer,1,89.0,Debit Card,Male,7.764029987749192,3,Mobile,3,Divorced,1,0,5.111975738002204,7,4.0,18,199.1251174317064
CUST000455,0,34,Computer,3,34.0,UPI,Male,5.0272790041953135,1,Others,4,Single,5,0,49.695162367204446,6,8.0,3,248.58364035884284
CUST000456,0,31,Computer,1,28.0,COD,Male,1.077346002987247,3,Grocery,3,Divorced,1,0,13.612846068332146,2,13.0,10,333.70776526691554
CUST000457,0,45,Phone,2,34.0,UPI,Female,1.0668771039055023,4,Fashion,5,Single,1,0,14.011992433272923,1,4.0,17,6.38271325894868
CUST000458,0,15,Phone,3,90.0,COD,Male,7.635674156341745,4,Fashion,1,Divorced,5,0,19.609625118747033,6,9.0,7,435.77592822912385
CUST000459,0,67,Tablet,1,96.0,Debit Card,Male,2.7296809273050022,1,Fashion,5,Married,1,1,44.17292021831227,4,9.0,15,223.3697626556964
CUST000460,0,36,Computer,2,11.0,COD,Male,4.3019032847137595,3,Grocery,1,Married,2,0,36.05726699018252,5,18.0,1,171.4832598500391
CUST000461,0,53,Phone,1,39.0,UPI,Male,4.992834403627862,3,Grocery,2,Married,1,0,11.5791048858489,3,12.0,27,69.12278281702855
CUST000462,0,13,Phone,1,59.0,COD,Female,5.177365837176996,4,Grocery,5,Married,4,0,30.30894861809572,1,10.0,25,219.73268717922107
CUST000463,1,54,Computer,3,96.0,Credit Card,Female,5.363786150890161,1,Mobile,5,Divorced,1,0,21.036484914653315,8,11.0,27,248.16138564218943
CUST000464,0,47,Computer,3,18.0,Wallet,Female,2.50551520893156,3,Mobile,4,Married,4,0,14.465693409087422,2,10.0,11,201.8233472467389
CUST000465,1,6,Phone,2,14.0,Wallet,Female,0.6133301316085628,4,Fashion,3,Single,1,0,-6.537895905095464,6,9.0,17,339.33004691344854
CUST000466,0,6,Tablet,2,84.0,UPI,Female,7.737615270908539,2,Electronics,1,Married,1,0,12.475538441842367,7,6.0,5,246.50720972273538
CUST000467,0,32,Phone,1,20.0,COD,Female,2.381697842683269,1,Fashion,1,Married,5,0,-2.7926989084197764,1,19.0,7,480.70878892328665
CUST000468,1,22,Phone,1,58.0,Debit Card,Female,5.570197160394106,2,Others,4,Married,2,0,44.03895048961583,5,16.0,19,299.63875891179595
CUST000469,0,18,Phone,1,99.0,COD,Female,5.799724024090322,1,Mobile,4,Divorced,2,0,3.478476944744287,7,15.0,25,403.7389678259545
CUST000470,1,18,Phone,1,93.0,COD,Female,5.075055628096143,4,Grocery,3,Married,3,0,46.65848101733606,6,7.0,24,54.67795155473942
CUST000471,0,35,Tablet,1,81.0,COD,Female,2.8468054566023615,3,Mobile,3,Single,5,0,17.31387030662978,2,16.0,29,246.50720972273538
CUST000472,1,28,Computer,2,74.0,Debit Card,Female,2.5332219032304932,3,Grocery,5,Married,5,0,24.208106507331223,0,5.0,15,168.42385072357635
CUST000473,0,59,Phone,1,48.0,Wallet,Female,4.982512120270274,3,Others,2,Married,2,1,18.005831114252942,5,16.0,3,284.7411940682959
CUST000474,1,1,Tablet,1,77.0,COD,Female,6.995717252087687,1,Others,3,Married,5,1,-10.943356812330938,7,1.0,15,430.5567600307128
CUST000475,0,0,Phone,2,49.0,Debit Card,Female,7.6005029669254665,4,Mobile,4,Single,2,0,6.307485330555867,5,19.0,5,39.16910888100333
CUST000476,1,46,Phone,3,60.0,COD,Female,1.2942935330281822,2,Grocery,3,Married,5,0,-13.059772140566324,4,5.0,23,36.287399022355395
CUST000477,0,68,Computer,1,88.0,UPI,Female,1.6612145944828989,4,Others,1,Single,1,0,23.60678309283672,7,7.0,12,425.15885407879944
CUST000478,0,19,Phone,3,86.0,Credit Card,Male,7.585521940873098,2,Fashion,2,Single,2,1,11.281193664030724,1,19.0,20,106.42504301917872
CUST000479,1,10,Phone,3,61.0,Debit Card,Female,6.024014212510944,1,Fashion,5,Married,2,0,34.458948009965574,0,5.0,5,334.3766272249068
CUST000480,0,1,Phone,1,25.0,Debit Card,Male,7.122453686223298,1,Grocery,1,Single,4,0,-4.567066330044112,0,17.0,3,271.43906618040256
CUST000481,0,66,Tablet,3,72.0,COD,Female,2.019744756015074,2,Mobile,1,Divorced,5,0,-8.480375909946556,3,8.0,9,416.44679744361474
CUST000482,0,11,Computer,2,54.0,COD,Female,4.906894033320514,2,Others,2,Married,5,0,8.443256167463748,5,1.0,26,62.544454918201765
CUST000483,0,19,Phone,2,37.0,Debit Card,Male,5.758546958131053,2,Mobile,5,Married,2,0,44.860976825286684,8,2.0,9,64.89148286130563
CUST000484,0,4,Tablet,2,95.0,COD,Female,5.600839140852295,4,Fashion,4,Single,1,0,29.729527050868825,0,15.0,7,278.40918013915376
CUST000485,0,36,Tablet,2,11.0,Credit Card,Male,3.561137681500236,2,Others,5,Single,1,0,9.324653735504306,0,18.0,26,473.18932667918546
CUST000486,1,37,Tablet,2,74.0,COD,Male,4.3019032847137595,1,Mobile,3,Married,1,0,16.209051882801738,4,11.0,2,207.49887918537712
CUST000487,0,8,Phone,2,19.0,COD,Male,4.8719454260319734,1,Electronics,1,Divorced,5,0,-14.105089217603116,9,10.0,23,163.47105012734747
CUST000488,0,52,Computer,2,86.0,UPI,Female,2.398261543847066,3,Grocery,3,Single,4,0,48.92031274632792,4,4.0,23,303.34466159894293
CUST000489,1,43,Tablet,2,51.5,COD,Female,3.8769068460716776,2,Grocery,4,Single,2,0,26.648511328644325,4,5.0,27,465.22430027251556
CUST000490,1,23,Phone,2,79.0,COD,Female,7.68185761312863,4,Electronics,3,Divorced,3,0,-0.02171520756042611,9,4.0,21,418.46391642231185
CUST000491,0,29,Computer,2,24.0,COD,Male,3.4927648823182604,4,Fashion,5,Divorced,4,0,21.006587595067103,5,13.0,16,497.7418053666099
CUST000492,0,58,Phone,1,92.0,Credit Card,Male,6.7985120499832,4,Others,3,Married,3,0,-12.336234375170422,7,13.0,9,246.50720972273538
CUST000493,0,13,Computer,1,19.0,Credit Card,Female,1.9140545431193834,3,Grocery,4,Divorced,4,0,47.60856681653085,2,10.0,13,56.42907235638111
CUST000494,0,8,Phone,3,52.0,UPI,Female,5.5434537351877164,1,Electronics,4,Married,1,1,-7.765050848164384,8,2.0,28,304.733881683311
CUST000495,0,39,Phone,1,75.0,COD,Female,7.827552158292076,4,Electronics,4,Divorced,5,0,25.36212226386499,0,10.0,27,410.2882196669249
CUST000496,0,65,Tablet,1,25.0,Wallet,Female,1.264198256547026,1,Fashion,5,Single,3,0,-2.81818762227487,3,1.0,19,142.62217115338328
CUST000497,0,24,Phone,1,46.0,COD,Female,0.5623995667039401,3,Fashion,4,Married,4,0,30.2292967853975,8,19.0,20,119.60554401710938
CUST000498,0,72,Computer,1,30.0,Credit Card,Male,3.7518709447446077,2,Mobile,1,Married,5,1,34.37749570681967,7,10.0,17,393.48789969060044
CUST000499,1,21,Tablet,3,18.0,Wallet,Male,1.194691122885254,2,Grocery,4,Married,3,0,27.139381023800283,9,3.0,6,28.190926926615788
CUST000500,1,3,Tablet,2,61.0,COD,Male,6.112882622571735,2,Mobile,3,Divorced,2,0,23.014962217863477,8,7.0,4,184.69132379129255
